ID,symmetry,seq_length
3euw_A,D2,1376
3eyt_A,D2,632
3f1t_A,D2,592
3f4b_A,D2,1292
3f9i_A,D2,996
3fka_A,D2,480
3fmc_A,D2,1472
3fpc_A,D2,1408
3fxa_A,D2,804
3fz0_A,D2,1440
3h7a_A,D2,1008
3i4f_A,D2,1056
3ibx_A,D2,884
3k7p_A,D2,716
3mxq_A,D2,608
3n74_A,D2,1044
3npg_A,D2,996
3nv7_A,D2,628
3ged_A,D2,988
3gem_A,D2,1040
3ggm_A,D2,324
3gi7_A,D2,488
3h3j_A,D2,1268
3h6c_A,D2,120
3h8t_A,D2,764
3hbc_A,D2,1280
3hcg_A,D2,584
3hh0_A,D2,584
3hja_A,D2,1424
3hm0_A,D2,668
3hul_A,D2,1192
3hur_A,D2,1580
3hxk_A,D2,1104
3i5a_A,D2,1336
3ib6_A,D2,756
3icc_A,D2,1020
3ihr_A,D2,1312
3ijp_A,D2,1152
3imf_A,D2,1028
3ixq_A,D2,904
3ju3_A,D2,472
3kb6_A,D2,1336
3kfw_X,D2,988
3kru_A,D2,1372
3ktc_A,D2,1332
3kw0_A,D2,856
3kzj_A,D2,532
3kzv_A,D2,1016
3l2h_A,D2,648
3l2n_A,D2,1580
3l77_A,D2,940
3l8w_A,D2,1184
3lmf_A,D2,484
3lor_A,D2,640
3lsz_A,D2,900
3lye_A,D2,1228
3m2t_A,D2,1436
3mb5_A,D2,1020
3mdn_A,D2,1096
3mmt_A,D2,1388
3mpz_A,D2,600
3mso_A,D2,572
3mvu_A,D2,904
3mxl_A,D2,1580
3mz0_A,D2,1376
3n0v_A,D2,1144
3n2w_A,D2,1492
3n3y_A,D2,864
3na8_A,D2,1260
3nf4_A,D2,1548
3ng3_A,D2,908
3nnq_A,D2,456
3no6_A,D2,992
3nrb_A,D2,1148
3nwh_A,D2,448
3nyw_A,D2,1000
3o94_A,D2,844
3oa2_A,D2,1272
3oec_A,D2,1268
3ppi_A,D2,1124
3r3s_A,D2,1176
3rku_A,D2,1148
3uve_A,D2,1144
3vni_A,D2,1176
3o38_A,D2,1064
3o4r_A,D2,1044
3o7m_A,D2,744
3o9z_A,D2,1248
3on7_A,D2,1120
3op9_A,D2,456
3oql_A,D2,1048
3p51_A,D2,640
3pay_A,D2,1256
3pfn_A,D2,1460
3pgx_A,D2,1120
3pp2_A,D2,496
3ppa_A,D2,948
3q3c_A,D2,1196
3q9g_A,D2,40
3qe3_A,D2,1420
3qva_A,D2,464
3qy1_A,D2,892
3qy3_A,D2,632
3qy9_A,D2,972
3r1i_A,D2,1104
3r1j_A,D2,1204
3r3t_A,D2,396
3r87_A,D2,540
3ram_A,D2,1576
3rhz_A,D2,1356
3roj_A,D2,1516
3s1l_A,D2,1360
3s4y_A,D2,988
3s5o_A,D2,1228
3sbb_C,D2,660
3se5_A,D2,656
3sho_A,D2,748
3svt_A,D2,1124
3swo_A,D2,1596
3t0j_A,D2,1132
3t4c_A,D2,1152
3t8i_A,D2,1224
3t8j_A,D2,1244
3tfo_A,D2,1056
3thr_A,D2,1172
3tl3_A,D2,1028
3toc_A,D2,896
3tqy_A,D2,632
3trj_A,D2,804
3tsc_A,D2,1108
3tuo_A,D2,420
3ucj_A,D2,908
3ucx_A,D2,1056
3ug6_A,D2,1396
3uj3_X,D2,772
3uuw_A,D2,1232
3v8b_A,D2,1132
3vov_A,D2,1208
3vp8_A,D2,368
3vpd_A,D2,1124
3vpg_A,D2,1240
3vqj_A,D2,876
3vtz_A,D2,1076
3w7b_A,D2,1140
3wa1_A,D2,1556
3wb0_A,D2,664
3wgc_A,D2,1364
3wid_A,D2,1476
3wj1_A,D2,1220
3wj2_A,D2,1232
3woh_A,D2,1004
3wtc_A,D2,1048
3wuc_A,D2,548
3wye_A,D2,1024
3x44_A,D2,1328
3zho_A,D2,788
3zmo_A,D2,692
3zy0_A,D2,128
3zy1_A,D2,184
4a64_A,D2,1416
4a9z_A,D2,244
4adz_A,D2,544
4b2o_A,D2,1144
4bbo_A,D2,472
4bgu_A,D2,1212
4bgv_A,D2,1292
4bmn_A,D2,1012
4bqm_A,D2,1396
4bzw_A,D2,1128
4c1l_A,D2,1048
4c4o_A,D2,1344
4cgk_A,D2,1568
4cq4_A,D2,1236
4cr6_A,D2,1084
4cu2_A,D2,320
4cuj_A,D2,1352
4cz5_A,D2,132
4d2j_A,D2,1412
4d7p_A,D2,444
4dd5_A,D2,1584
4dry_A,D2,1124
4e21_A,D2,1432
4eso_A,D2,1020
4ewt_A,D2,1568
4f6e_A,D2,828
4ffk_A,D2,892
4fm3_A,D2,392
4fn4_A,D2,1016
4fq5_A,D2,1124
4fxo_A,D2,1196
4g4m_A,D2,108
4gda_A,D2,524
4gh5_A,D2,1076
4gkb_A,D2,1032
4h15_A,D2,1044
4bk8_A,D2,496
4dqx_A,D2,1108
4e6r_A,D2,232
4fs3_A,D2,1024
4had_A,D2,1400
4hp8_A,D2,988
4i95_A,D2,568
4iin_A,D2,1084
4imr_A,D2,1100
4iqg_A,D2,1084
4is2_A,D2,1072
4jig_A,D2,1044
4k02_A,D2,636
4k22_A,D2,1460
4k9z_A,D2,672
4ktb_A,D2,776
4kwh_A,D2,1052
4n4p_A,D2,1184
4nbu_A,D2,1000
4nbw_A,D2,1028
4osp_A,D2,1052
4pql_A,D2,524
4hka_A,D2,1464
4hkt_A,D2,1324
4hsp_A,D2,600
4hsv_A,D2,284
4hy3_A,D2,1460
4ibo_A,D2,1084
4id2_A,D2,664
4it5_A,D2,696
4iv6_A,D2,1552
4ivh_A,D2,64
4iwx_A,D2,1280
4j2h_A,D2,1028
4j3h_A,D2,184
4jnu_A,D2,160
4k00_A,D2,564
4kgk_A,D2,980
4l07_A,D2,832
4lbh_A,D2,400
4lnj_A,D2,1332
4lvu_A,D2,1116
4ly8_A,D2,1224
4m1q_A,D2,1356
4m20_A,D2,508
4m9a_A,D2,1540
4mb8_A,D2,1216
4mer_A,D2,392
4mkx_A,D2,1420
4mow_A,D2,1024
4nbt_A,D2,960
4nbv_A,D2,984
4nq3_A,D2,1424
4nzs_A,D2,1596
4o0l_A,D2,1100
4o1j_A,D2,1020
4o1k_A,D2,932
4o59_O,D2,1328
4o6v_A,D2,968
4oh1_A,D2,1404
4oju_A,D2,592
4om3_A,D2,588
4one_A,D2,1048
4owz_A,D2,536
4p13_A,D2,1548
4p1m_A,D2,492
4p5a_A,D2,956
4plz_A,D2,1288
4prk_A,D2,1344
4psn_A,D2,948
4qnn_A,D2,1200
4r2l_A,D2,632
4rgy_A,D2,1084
4rot_A,D2,1072
4wrr_A,D2,1200
4yqy_A,D2,1080
4z6m_A,D2,1460
4z9x_A,D2,1056
4zfk_A,D2,940
4zju_A,D2,1100
5c35_A,D2,512
5c55_A,D2,1248
5c7i_O,D2,1332
5cux_A,D2,1052
5dec_A,D2,872
4q1t_A,D2,1504
4q3k_A,D2,1040
4q3n_A,D2,1256
4q5g_A,D2,416
4q6j_A,D2,1008
4qhz_A,D2,984
4qpo_A,D2,212
4r7k_A,D2,764
4r8x_A,D2,1288
4rm7_A,D2,1564
4rvc_A,D2,980
4tsk_A,D2,1400
4ur7_A,D2,1244
4uxd_A,D2,1188
4uxh_A,D2,736
4wam_A,D2,916
4weo_A,D2,1064
4wil_A,D2,420
4wle_A,D2,1360
4wog_A,D2,628
4wr2_A,D2,1340
4xcb_A,D2,1044
4xch_A,D2,776
4xrf_A,D2,568
4xuu_A,D2,676
4xy5_A,D2,548
4y1p_A,D2,1348
4yqz_A,D2,1028
4ysh_A,D2,1504
4ywj_A,D2,1104
4yzs_A,D2,1220
4zbo_A,D2,1060
4zg5_A,D2,1052
4zn8_A,D2,204
4zo4_A,D2,816
4zxg_A,D2,820
5afb_A,D2,1536
5awe_A,D2,840
5axk_A,D2,1004
5bsz_A,D2,1000
5c5v_A,D2,1368
5c9o_A,D2,1524
5cef_A,D2,1500
5dio_A,D2,532
5f1p_A,D2,1060
5gwt_A,D2,1112
5hz2_A,D2,1584
5jc8_A,D2,1104
5jy1_A,D2,1096
5dle_A,D2,452
5do6_A,D2,228
5dol_A,D2,248
5e38_A,D2,864
5epo_A,D2,1048
5er6_A,D2,1004
5euc_A,D2,916
5ey2_A,D2,1104
5ez2_A,D2,732
5fjd_A,D2,488
5fmn_A,D2,428
5g0x_A,D2,1516
5g1a_A,D2,1484
5g1l_A,D2,1024
5g51_A,D2,628
5g6u_A,D2,1044
5gqo_A,D2,760
5gs7_A,D2,1292
5gzy_A,D2,1204
5hmb_A,D2,564
5hn3_A,D2,1412
5hoc_A,D2,200
5hpz_A,D2,716
5hwe_A,D2,1556
5ibz_A,D2,1292
5ie9_A,D2,412
5ieu_A,D2,484
5ipf_A,D2,1000
5iz4_A,D2,1084
5j49_A,D2,1204
5jgc_A,D2,836
5jla_A,D2,1096
5jo9_A,D2,968
5jw6_A,D2,1484
5krp_A,D2,600
5ktl_A,D2,1320
5kvc_A,D2,1016
5l2p_A,D2,1224
5lc9_A,D2,1148
5lcy_A,D2,364
5ll0_A,D2,1076
5lu5_A,D2,788
5mj7_A,D2,1396
5mji_A,D2,1028
5mpw_A,D2,460
5nbc_A,D2,560
5o9f_A,D2,1408
5suz_A,D2,380
5sz8_A,D2,820
5t0z_A,D2,732
5t5q_A,D2,988
5tgd_A,D2,1068
5tnx_A,D2,1532
5tsq_A,D2,1248
5u2w_A,D2,1016
5u7s_A,D2,1412
5u9p_A,D2,1060
5ubu_A,D2,1328
5uc3_A,D2,1028
5udf_A,D2,920
5uhr_A,D2,56
5unc_A,D2,1348
5unl_A,D2,1092
5upb_A,D2,1032
5uqp_A,D2,500
5v10_A,D2,604
5va8_A,D2,1068
5vye_A,D2,1384
5w15_A,D2,1100
5w16_A,D2,1112
5wtn_A,D2,1200
5wtu_A,D2,440
5wva_A,D2,1148
5x5h_A,D2,1568
5xoy_A,D2,1492
5xtf_A,D2,1112
5y0m_A,D2,1420
5y2h_A,D2,204
5y37_A,D2,1376
5ydw_A,D2,1216
5yhv_A,D2,1576
5yuf_A,D2,204
5z2d_A,D2,1056
5z5m_A,D2,1196
5zfm_A,D2,1124
5zfs_A,D2,1188
5zhh_A,D2,1080
6a02_A,D2,740
6a2t_A,D2,444
6a41_A,D2,976
6a5h_A,D2,660
6ah6_A,D2,212
6akk_A,D2,216
6arh_A,D2,1352
6ayu_A,D2,1388
6azo_A,D2,1048
6bja_A,D2,1588
6bjb_A,D2,1572
5u55_A,D2,760
5wme_A,D2,436
6bum_A,D2,1452
6c52_A,D2,108
6ci8_A,D2,1048
6cja_A,D2,1564
6d0o_A,D2,1204
6d9y_A,D2,1032
6dan_A,D2,1336
6dzg_A,D2,1200
6e74_A,D2,460
6ewz_A,D2,948
6f5x_A,D2,312
6f62_A,D2,436
6f63_A,D2,392
6f9q_A,D2,1088
6fdg_A,D2,620
6fgk_A,D2,840
6flw_A,D2,576
6fxw_A,D2,700
6fzo_A,D2,552
6gpk_A,D2,1492
6gwu_A,D2,832
6h0m_A,D2,1080
6h1c_A,D2,536
6h2r_A,D2,1172
6h4e_A,D2,1180
6h9s_A,D2,1228
6hci_A,D2,420
6hk9_A,D2,316
6hxn_A,D2,1116
6hxp_A,D2,1072
6i2v_A,D2,456
6i9w_A,D2,1036
6ihe_A,D2,1212
6ikx_A,D2,1160
6iqm_A,D2,1360
6isv_A,D2,1500
6iwv_A,D2,272
6j61_A,D2,1080
6j6w_A,D2,420
6jh7_A,D2,1096
6jku_A,D2,1580
6k96_A,D2,1512
6kp5_A,D2,612
6ku3_A,D2,1308
6l2g_A,D2,1588
6l7m_A,D2,1068
6le3_E,D2,1052
6lln_A,D2,1168
6lnh_A,D2,1004
6ltq_A,D2,884
6lxu_A,D2,1592
6m5n_A,D2,1040
6m9z_A,D2,920
6mdy_A,D2,1128
6n1x_A,D2,1508
6nkh_A,D2,1056
6nqw_A,D2,1076
6nr6_A,D2,1016
6nxc_A,D2,1428
6ny0_A,D2,244
6o6q_A,D2,1340
6oe8_A,D2,1304
6ofu_A,D2,1144
6ozx_A,D2,452
6psh_A,D2,348
6pxs_A,D2,1516
6q5h_A,D2,128
6q5o_A,D2,128
6q5q_A,D2,136
6q5s_A,D2,128
6qrq_A,D2,1012
6qss_A,D2,1240
6qv7_A,D2,1272
6r1j_D,D2,1088
6r8g_A,D2,1296
6rb7_A,D2,1344
6rn1_A,D2,1540
6s9r_A,D2,356
6sqw_A,D2,680
6t3h_A,D2,1504
6t5x_A,D2,976
6t60_A,D2,976
6tlb_A,D2,784
6toc_AAA,D2,324
6u1v_A,D2,1556
6un9_A,D2,436
6ux3_A,D2,1028
6vg5_A,D2,324
6vh9_A,D2,1020
6vlx_A,D2,1236
6vo6_A,D2,1284
6vpb_A,D2,1328
6vs4_A,D2,900
6vvh_AAA,D2,1284
6wkw_A,D2,1320
6wue_A,D2,440
6wwd_A,D2,852
6wyc_A,D2,1336
6xex_A,D2,1056
6xnb_A,D2,1004
6xt6_A,D2,1044
6y01_AAA,D2,712
6yaj_AAA,D2,1364
6yjn_A,D2,1024
6z74_A,D2,1000
6zba_AAA,D2,1440
7a19_A,D2,1432
7a76_A,D2,1304
7b73_A,D2,972
7bx9_A,D2,672
7byq_A,D2,1488
7c4x_A,D2,1464
7c90_A,D2,776
7cg8_A,D2,420
7cgv_A,D2,1356
7cmc_A,D2,1368
7cmj_A,D2,844
7cmn_A,D2,1252
7coi_A,D2,1148
7ct4_A,D2,1552
7ct8_A,D2,1328
7d2e_A,D2,312
7d2h_A,D2,264
7d5m_A,D2,1588
7d8j_A,D2,472
7dbe_A,D2,1364
7djs_A,D2,1044
7dpy_A,D2,436
7dwn_A,D2,1172
7eeh_A,D2,1236
7js3_A,D2,1392
7kc2_A,D2,1388
7kcn_A,D2,488
7krk_A,D2,1000
7kwm_A,D2,1400
7l9r_A,D2,1408
7m5h_A,D2,648
7n67_A,D2,620
7o62_A,D2,604
7ody_A,D2,444
7ple_A,D2,1084
6zzq_A,D2,1044
7k74_A,D2,1368
7nay_A,D2,1296
7nni_A,D2,1416
7pok_A,D2,476
7rh8_A,D2,872
1uiy_A,D3,1518
1wz8_A,D3,1584
1zcc_A,D3,1488
1zei_A,D3,318
1aw9_A,D3,1296
1b4a_A,D3,894
1b4b_A,D3,426
1cks_A,D3,474
1d2t_A,D3,1386
1doi_A,D3,768
1dxe_A,D3,1536
1f6r_A,D3,738
1f9a_A,D3,1008
1fi2_A,D3,1206
1gxt_A,D3,546
1jb1_A,D3,1230
1jx7_A,D3,702
1nsl_A,D3,1104
1o8u_A,D3,1542
1o9i_A,D3,1596
1otf_A,D3,372
1pdr_A,D3,594
1pi2_A,D3,378
1rpx_A,D3,1380
1s2d_A,D3,1002
1sxv_A,D3,1032
1tzf_A,D3,1554
1u1z_A,D3,1008
1uan_A,D3,1362
1utt_A,D3,954
1vke_A,D3,798
1vp8_A,D3,1206
1vpm_A,D3,1014
1w7w_A,D3,1092
1wek_A,D3,1302
1wvq_A,D3,1002
1wzn_A,D3,1512
1xk8_A,D3,882
1xx7_A,D3,1104
1xxa_A,D3,468
1y7u_A,D3,1044
2a2m_A,D3,1548
2an9_A,D3,1242
2au7_A,D3,1050
2g64_A,D3,840
2gmy_A,D3,918
2i5i_A,D3,1578
2qeu_A,D3,846
3a1m_A,D3,834
2bne_A,D3,1446
2brx_A,D3,1464
2ccv_A,D3,606
2cmn_A,D3,780
2cov_D,D3,624
2cqz_A,D3,1062
2cwq_A,D3,822
2dcl_A,D3,762
2ddz_A,D3,1140
2eey_A,D3,972
2eis_A,D3,798
2fg9_A,D3,1068
2gk3_A,D3,1536
2gll_A,D3,1026
2ixd_A,D3,1452
2j4j_A,D3,1356
2j9l_A,D3,1110
2jen_A,D3,1566
2jjx_A,D3,1530
2o4d_A,D3,990
2ohd_A,D3,906
2ouw_A,D3,828
2oyo_A,D3,1176
2p5m_A,D3,498
2p6v_A,D3,684
2pfx_A,D3,1146
2pjl_A,D3,1482
2prd_A,D3,1044
2qkv_A,D3,576
2v08_A,D3,516
2v1o_A,D3,906
2va1_A,D3,1536
2vpv_A,D3,996
2w4l_A,D3,1068
2w5e_A,D3,978
2w88_A,D3,636
2wb3_A,D3,942
2x4k_A,D3,378
2xw6_A,D3,804
2yh9_A,D3,528
2yk3_A,D3,684
3d7j_A,D3,912
3dci_A,D3,1392
3l7p_A,D3,690
3abf_A,D3,384
3bey_A,D3,576
3bjk_A,D3,918
3byq_A,D3,1158
3ci9_A,D3,288
3d6l_A,D3,822
3d7i_A,D3,630
3dd6_A,D3,1530
3dmb_A,D3,882
3em1_A,D3,876
3fn2_A,D3,636
3hdu_A,D3,942
3ih6_A,D3,1182
3isa_A,D3,1524
3kbr_A,D3,1434
3km3_A,D3,1236
3kop_A,D3,1128
3m20_A,D3,372
3mcu_A,D3,1242
3mnf_A,D3,1500
3n2n_A,D3,1110
3nd5_A,D3,1026
3otw_A,D3,978
3ozb_A,D3,1554
3p5m_A,D3,1530
3pe8_A,D3,1536
3q46_A,D3,1068
3q9d_A,D3,1320
3qka_A,D3,1566
3rfq_A,D3,1110
3ry0_A,D3,390
3sgn_A,D3,66
3sgo_A,D3,66
3tr4_A,D3,1068
3v4f_A,D3,996
3v4g_A,D3,1080
3zhd_A,D3,762
4ppi_A,D3,1014
4zw0_A,D3,966
5a4u_A,D3,1272
5bkh_A,D3,1116
5buy_A,D3,1068
4a0x_A,D3,1140
4ane_A,D3,816
4aud_A,D3,780
4faz_A,D3,372
4fdx_A,D3,420
4ip9_A,D3,666
4jpd_A,D3,672
4jyl_A,D3,1590
4lh9_A,D3,240
4lhb_A,D3,1116
4lzk_A,D3,1122
4mtu_A,D3,864
4nqj_A,D3,1074
4ntk_A,D3,726
4onx_A,D3,972
4p4v_A,D3,96
4r42_A,D3,1416
4tv5_A,D3,1554
4tx1_A,D3,1350
4uyi_A,D3,912
4wxo_A,D3,1266
4x0s_A,D3,96
5buw_A,D3,1176
5ndy_A,D3,1536
6k2o_A,D3,978
5chb_A,D3,522
5cuj_A,D3,192
5dik_A,D3,726
5egl_A,D3,1056
5ehb_A,D3,192
5eon_A,D3,186
5ir2_A,D3,1332
5jbn_A,D3,1020
5l39_A,D3,1290
5n0l_A,D3,954
5nmu_A,D3,1248
5o8y_A,D3,1296
5suh_A,D3,1428
5swc_A,D3,1434
5t02_A,D3,960
5tea_A,D3,1110
5umf_A,D3,1410
5xop_A,D3,396
5xzd_A,D3,1548
5zai_A,D3,1554
6aqs_A,D3,1476
6d9z_A,D3,1476
6evs_A,D3,852
6mt1_A,D3,1284
6n92_A,D3,1566
6nxm_A,D3,576
6oja_A,D3,1488
6orm_A,D3,1212
6ot8_A,D3,636
6uxf_A,D3,1470
6v54_A,D3,1410
6vsk_A,D3,564
6vu4_A,D3,102
6wjo_A,D3,492
6xkc_A,D3,1476
6xz5_A,D3,1512
6yc7_A,D3,672
6zpa_A,D3,1086
7bq9_A,D3,1164
7bxb_A,D3,1320
7cz3_A,D3,1068
7dhq_A,D3,1368
7eum_A,D3,1524
7jqr_A,D3,96
7jqs_A,D3,96
7jqt_A,D3,96
7m59_A,D3,384
7mcm_A,D3,1560
